,0
1032,1199.7207
1033,4544.6346
1034,13617.7218
1035,8994.1368
1036,44346.0459
1037,52730.9593
1038,13169.3874
1039,4551.085
1040,4461.1853
1041,6624.9621
1042,14482.0716
1043,8749.6668
1044,27431.2312
1045,31168.6823
1046,66802.3659
1047,43532.4749
1048,43391.6259
1049,117318.46410000001
1050,67690.5953
1051,4870.2678
1052,3025.5978
1053,392.7531
1054,161040.0561
1055,78924.006
1056,14254.5528
1057,31875.0807
1058,54847.3417
1059,29599.6929
1060,50035.2837
1061,32743.0679
1062,60305.4094
1063,95907.5783
1064,25870.2355
1065,41937.7512
1066,130757.6138
1067,62194.5139
1068,33102.1831
1069,67315.378
1070,98976.2228
1071,208769.6622
1072,400865.256
1073,101093.6264
1074,9402.51
1075,6446.0339
1076,76990.2944
1077,91756.1811
1078,42201.5492
1079,73180.2513
1080,159368.756
1081,275843.7511
1082,204934.5582
1083,170237.244
1084,615607.8486
1085,101432.6347
1086,1018.7655
1087,4481.0714
1088,1579.8509
1089,282055.2438
1090,29794.179
1091,19732.8211
1092,109557.4758
1093,174852.6515
1094,69841.9807
1095,115624.6086
1096,49586.7937
1097,270715.8348
1098,100328.848
1099,161911.3509
1100,143356.5264
1101,281800.9519
1102,416204.0509
1103,56022.2095
1104,272968.6347
1105,201760.7125
1106,603009.2711
1107,1019693.8395
1108,188932.5878
1109,31378.0995
1110,23870.8618
1111,86674.0283
1112,203834.9844
1113,186955.3368
1114,187895.1494
1115,323093.4882
1116,718329.5447
1117,363488.564
1118,378701.9634
1119,1569787.7857
1120,30663.615
1121,54294.5123
1122,14935.3373
1123,2961.8845
1124,17982.8048
1125,913.079
1126,158.4005
1127,9622.6555
1128,3305.2667
1129,1418.268
1130,1500.0905
1131,4417.0304
1132,40629.1972
1133,1749.7809
1134,221.7668
1135,1089.3883
1136,1102.6733
1137,1450.7763
1138,694.2804
1139,3743.4464
1140,8980.8622
1141,50784.0984
1142,77000.4761
1143,34899.9727
1144,294.8475
1145,2633.9375
1146,6418.2741
1147,5973.6579
1148,5879.8109
1149,2077.1133
1150,15615.0828
1151,30372.9629
1152,24611.1351
1153,13393.5501
1154,80972.11050000001
1155,44833.6568
1156,319.6033
1157,3279.8293
1158,24.7034
1159,105755.0871
1160,61304.8772
1161,6912.295
1162,103466.8605
1163,133456.8653
1164,20534.1547
1165,68896.7012
1166,34680.8697
1167,120595.5354
1168,84741.5159
1169,251355.3961
1170,84807.1791
1171,118826.3281
1172,167278.7889
1173,40977.9534
1174,28670.0534
1175,78519.2207
1176,220313.4906
1177,325300.9077
1178,51643.2764
1179,18285.3282
1180,17951.2772
1181,35203.2247
1182,123751.0777
1183,34591.889
1184,44052.9055
1185,149316.5454
1186,163638.011
1187,199544.499
1188,143703.2531
1189,516847.2281
1190,4419.2607
1191,235.2209
1192,156.6989
1193,44.0385
1194,5818.413
1195,1430.581
1196,1553.482
1197,5804.5687
1198,3270.7275
1199,154.6401
1200,1289.6942
1201,777.4973
1202,93.0045
1203,1376.4275
1204,702.2119
1205,754.4638
1206,829.2862
1207,480.9758
1208,226.4595
1209,3776.3151
1210,2136.8786
1211,7028.2567
1212,13218.983
1213,8561.0798
1214,225.5116
1215,268.7594
1216,2875.9372
1217,1342.8916
1218,940.7376
1219,2321.597
1220,2139.1467
1221,4537.2115
1222,3593.8579
1223,4317.2527
1224,13545.114199999998
1225,651.4087
1226,0.0
1227,95.8627
1228,0.0
1229,1979.5528
1230,1348.4773
1231,488.4804
1232,0.0
1233,543.2768
1234,179.7887
1235,5727.128
1236,1324.9452
1237,5020.9321
1238,1331.1242
1239,208.9757
1240,132.9525
1241,1916.7854
1242,203.769
1243,29.548
1244,268.1342
1245,1035.6188
1246,9680.0397
1247,13381.7242
1248,2620.8938
1249,266.1574
1250,3412.4449
1251,1049.4976
1252,1716.1523
1253,3662.185
1254,22078.3564
1255,119520.0541
1256,7472.7124
1257,28924.5237
1258,5999.0741
1259,18406.236999999997
1260,3378.4917
1261,1.4183
1262,350.0254
1263,2.2526
1264,2834.6234
1265,334.6832
1266,2934.5207
1267,13.1293
1268,438.1312
1269,305.7023
1270,280.7029
1271,656.4575
1272,92.5453
1273,954.2956
1274,549.5073
1275,408.4679
1276,308.616
1277,286.1078
1278,100.5781
1279,764.338
1280,1888.7636
1281,6438.0483
1282,7619.244
1283,2801.2571
1284,72.607
1285,392.2523
1286,2601.1405
1287,824.3353
1288,898.564
1289,1638.594
1290,1746.4303
1291,4893.2317
1292,2499.1323
1293,3453.6853
1294,8531.2176
1295,21781.7734
1296,33.6737
1297,3069.4543
1298,60.3462
1299,21936.6776
1300,5159.1539
1301,516.6511
1302,53.641
1303,6673.6557
1304,1314.1779
1305,1351.9631
1306,4004.7912
1307,2282.737
1308,1863.6218
1309,607.4074
1310,3700.9247
1311,476.3881
1312,7288.6454
1313,708.0019
1314,1825.1557
1315,4769.4317
1316,18117.6314
1317,15596.7734
1318,3673.0352
1319,485.4241
1320,1344.1125
1321,1820.6301
1322,4511.5192
1323,3608.1985
1324,1139.5791
1325,8351.3705
1326,4681.9409
1327,4725.3225
1328,16072.5386
1329,26910.544100000003
1330,61918.3296
1331,32375.079
1332,20512.9337
1333,9287.0966
1334,138391.675
1335,14007.0938
1336,3793.6952
1337,28250.646
1338,33538.8599
1339,14284.8589
1340,18672.6879
1341,16871.8732
1342,37594.5684
1343,22646.4291
1344,83460.3763
1345,26165.8438
1346,22846.0361
1347,144414.7295
1348,9349.8786
1349,18221.4602
1350,27475.9785
1351,116720.8977
1352,252016.254
1353,77176.7334
1354,2224.439
1355,6491.6974
1356,12569.9448
1357,27639.1418
1358,22454.4433
1359,2513.5075
1360,71452.0211
1361,115981.0029
1362,36276.5502
1363,64375.9876
1364,198782.9323
1365,188.1533
1366,24.5467
1367,80.3657
1368,22.2432
1369,1131.2712
1370,489.6777
1371,5.5796
1372,0.8272
1373,41.8042
1374,206.9739
1375,189.7004
1376,234.096
1377,1.0803
1378,165.8341
1379,803.9707
1380,67.1889
1381,51.377
1382,7.2954
1383,232.468
1384,696.2268
1385,1014.3512
1386,2266.8221
1387,2253.1919
1388,210.3587
1389,212.5485
1390,488.7537
1391,421.5022
1392,1547.6594
1393,369.4917
1394,766.2502
1395,8471.1604
1396,1184.6442
1397,2413.3873
1398,1708.5249
1399,13577.962300000001
1400,36550.896
1401,35546.2038
1402,2896.3313
1403,4638.152
1404,63386.5994
1405,5309.9417
1406,7219.1414
1407,39527.7415
1408,28851.3549
1409,1218.5848
1410,18698.0693
1411,11374.6632
1412,12861.8112
1413,13300.1836
1414,81076.1557
1415,9238.0525
1416,8001.5736
1417,15311.0429
1418,7269.8499
1419,7527.3508
1420,15121.7406
1421,43299.8682
1422,87427.7834
1423,7802.8015
1424,4724.3107
1425,6704.7617
1426,10040.6685
1427,21747.6587
1428,21175.511
1429,10295.829
1430,40737.9528
1431,16670.1225
1432,10325.0416
1433,27343.1976
1434,99166.6037
1435,130244.1144
1436,43103.3419
1437,1170.1323
1438,58.1574
1439,50070.6865
1440,13489.7536
1441,2091.0857
1442,3925.1164
1443,1260.2773
1444,516.8811
1445,3408.5799
1446,14129.6077
1447,885.1712
1448,961.7668
1449,35.7394
1450,23.2334
1451,197.9411
1452,416.7827
1453,29.3807
1454,3675.3541
1455,4152.579
1456,46763.7615
1457,147703.3719
1458,16869.4796
1459,103.9279
1460,1259.3036
1461,473.9025
1462,7667.1686
1463,44739.2538
1464,25865.5595
1465,28297.9384
1466,40637.342
1467,34845.5494
1468,13472.4631
1469,88815.58709999999
1470,36054.7071
1471,19760.0108
1472,1216.5268
1473,2054.3731
1474,82270.1885
1475,4729.7385
1476,4306.6195
1477,26417.5727
1478,48484.7494
1479,7820.4561
1480,11310.8152
1481,7500.5203
1482,10411.6659
1483,23507.7642
1484,24253.6017
1485,9730.4111
1486,41614.8818
1487,16996.3077
1488,9180.1095
1489,22661.6925
1490,21820.2304
1491,137276.7406
1492,204051.6494
1493,34212.2762
1494,10179.5838
1495,10067.4047
1496,27944.4462
1497,31546.0889
1498,16351.3402
1499,60243.4428
1500,94585.1714
1501,110318.464
1502,141293.8455
1503,98459.0459
1504,330125.9413
1505,5154.8451
1506,63307.9934
1507,1552.1069
1508,10135.2401
1509,24495.9577
1510,984.1089
1511,3354.041
1512,6845.8695
1513,5225.9186
1514,1600.3113
1515,1375.5653
1516,3406.3804
1517,8585.2714
1518,5054.5472
1519,2683.4906
1520,2688.8097
1521,5007.754
1522,943.5243
1523,6368.3569
1524,6728.024
1525,7399.5492
1526,64439.7004
1527,48230.6072
1528,11463.5485
1529,14989.1402
1530,3286.8775
1531,8204.3758
1532,9295.002
1533,7548.4725
1534,14614.3578
1535,26222.3701
1536,41236.6698
1537,29067.7102
1538,40226.1595
1539,127599.9244
1540,26943.5748
1541,2492.2754
1542,1426.3686
1543,377.2187
1544,34818.1313
1545,1440.8827
1546,4584.1925
1547,4004.9816
1548,2005.646
1549,832.8406
1550,3251.6841
1551,2502.639
1552,2894.2916
1553,5108.5704
1554,1810.68
1555,2031.8774
1556,2717.8228
1557,1734.4457
1558,2242.0334
1559,2953.9084
1560,14157.1533
1561,45399.4221
1562,40109.9025
1563,5902.8479
1564,511.6331
1565,3968.539
1566,4328.2338
1567,7276.3306
1568,4307.003
1569,5119.3183
1570,19904.3364
1571,42954.6812
1572,19681.806
1573,16538.2936
1574,70343.61180000001
1575,19333.5308
1576,4617.0551
1577,24887.0248
1578,489.2853
1579,27851.5881
1580,4209.9883
1581,762.4132
1582,5759.4105
1583,3955.8212
1584,840.548
1585,2785.0572
1586,3365.3298
1587,6000.443
1588,2728.1445
1589,180.3592
1590,736.0456
1591,1072.6043
1592,1374.7395
1593,535.0857
1594,9056.1391
1595,7317.4791
1596,25156.928
1597,30108.1677
1598,15911.5271
1599,407.9447
1600,1137.8921
1601,5280.242
1602,9592.9226
1603,9052.278
1604,663.289
1605,17854.105
1606,8578.6608
1607,11473.6743
1608,20045.8275
1609,52394.289099999995
1610,51298.1633
1611,1321.7214
1612,3236.1441
1613,399.1384
1614,96038.0999
1615,11309.115
1616,2346.4698
1617,15568.9404
1618,15309.8344
1619,1644.5413
1620,2973.1804
1621,4621.5682
1622,8696.991
1623,3062.0116
1624,35401.4228
1625,7848.6429
1626,2528.9415
1627,4557.4154
1628,2822.2339
1629,4750.0029
1630,14067.9957
1631,41918.0358
1632,83581.0188
1633,14755.9492
1634,4684.6305
1635,6756.8562
1636,5000.8162
1637,18034.8769
1638,11710.6441
1639,4891.712
1640,44409.979
1641,25474.8438
1642,7963.198
1643,22597.7386
1644,75814.3098
1645,39767.8834
1646,5601.326
1647,7596.99
1648,1238.5684
1649,73370.8255
1650,10174.7588
1651,12053.8794
1652,16202.3436
1653,18241.749
1654,4305.396
1655,27003.8915
1656,17356.0808
1657,16382.8557
1658,34239.2386
1659,11717.1754
1660,22387.3791
1661,13361.5039
1662,37205.2694
1663,8001.8174
1664,31083.7298
1665,29385.3927
1666,116547.8042
1667,149695.0794
1668,59285.7984
1669,625.9393
1670,2886.4827
1671,26694.1418
1672,12821.0211
1673,12430.7764
1674,26145.8865
1675,36868.9656
1676,50689.2976
1677,55176.3885
1678,40214.6005
1679,168276.4366
1680,10284.3401
1681,0.0
1682,1388.8893
1683,70.8684
1684,19959.0921
1685,12865.3694
1686,3927.596
1687,5172.9771
1688,5063.2352
1689,1850.0154
1690,4667.8057
1691,4958.6496
1692,3626.7913
1693,7649.6453
1694,2994.5259
1695,2708.3529
1696,2967.2962
1697,11164.2113
1698,900.5356
1699,5846.0163
1700,16411.0496
1701,26585.8661
1702,45463.2861
1703,9112.9804
1704,741.2016
1705,3285.0402
1706,7690.7039
1707,18581.6664
1708,6836.825
1709,7789.16
